"timestamp","title","price","market","surface","location","remote_support","lighting","advertiser_type","description","no_of_rooms","form_of_property","url","is_for_sale","posting_id"
"2023-09-04","Nowoczesny Przestronny Apartament w cichej okolicy","12500",,"150","Międzylesie, Wawer, Warszawa, mazowieckie",,,"agency","W ofercie na wynajem luksusowy apartament o powierzchni 150m.  Do wykończenia użyto materiałów najwyższej jakości, aby lokator mógł się w nim czuć wyjątkowo. Mieszkanie ulokowane jest Międzylesiu na Wawrze w cichej okolicy w otoczeniu lasu. Lokalizacja: - 20 minut do centrum - 5 minut spacerem do Centrum Zdrowia Dziecka - Bliskość lasów i parków - Galeria Handlowa Ferio ( 2km ) - Doskonały transport miejski ( autobusy, pociąg linii s1 )- Apteki, restauracje, szkoły ( państwowe i prywatne ), szpitale, sklepy Budynek: - Najwyższa jakość użytych materiałów wykończeniowych- Zadbany przez ogrodnika ogród dla mieszkańców z oczkiem wodnym - Widok na las - Ogrodzony teren z całodobowym monitoringiem - Podziemny garaż ( 1 miejsce postojowe w cenie, drugie 300zł/msc ) - Możliwość wynajęcia komórki lokatorskiej - Ładowarki do aut elektrycznych - Pokój do rekreacji ( później siłownia ) Apartament:- Wykończony materiałami najwyższej jakości - Przestronny salon - Widok na las ( rezerwat ) - W pełni wyposażony w sprzęt RTV i AGD- 5 pokoi - Bio kominek- Łazienka z prysznicem Walk-InZapraszam do kontaktu po więcej informacji lub na omówienie prezentacji.Julia Lidzbarska +48 797 716 506 Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",5,,"https://otodom.pl/pl/oferta/nowoczesny-przestronny-apartament-w-cichej-okolicy-ID4mdks",false,"4mdks"
"2023-09-04",,,,,,,,,,,,"https://otodom.pl/pl/oferta/3-pokoje-na-os-oswiecenia-rataje-49m2-ID4mj09",false,
"2023-09-04","Działka z potencjałem inwestycyjnym","395000",,"6800","Jasień, Brzesko, brzeski, małopolskie",,,,"68ar&oacute;w w JasieniuDziałka idealna pod podział na mniejsze parcele i odsprzedaż z zyskiemCena do negocjacji!!!! W ofercie działka wielkości 68ar&oacute;w zlokalizowana w Jasieniu gm. Brzesko.Działka z potencjałem, możliwość podzielenia na mniejsze parcele i ich zyskowna sprzedaż.Parcela o przybliżonych wymiarach 53x111x68x143 - trapez.Wodociąg, w drodze gminnej bezpośrednio przy froncie działki. Prąd, gaz do 20mNieruchomość zlokalizowana niespełna 1km od PKP w Jasieniu, 5km od wjazdu na autostradę, 3 km od Brzeska i 16km od centrum Bochni.Atutem nieruchomości jest cicha i spokojna okolica. Parcela zlokalizowana pośr&oacute;d luźnych zabudowań jednorodzinnych oraz działek niezabudowanych.Oferta godna polecenia! Polecamy i zapraszamy na prezentację.Biuro Bestate nieruchomości posiada polisę ubezpieczeniową od odpowiedzialności cywilnej pośrednika w obrocie nieruchomościami GENERALI nr polisy 48223234. Jesteśmy z Tobą od prezentacji do przekazania. Sprawnie przygotujemy dla Ciebie dokumenty do zakupu, a z naszym doradcą finansowym wybierzesz najlepszą ofertę kredytu.Nr oferty:GS-13301Zadzwoń do mnie: Damian Knapiktel.: +48535222656tel.: +48146888070e-mail: BESTATE Tarn&oacute;w ",,,"https://otodom.pl/pl/oferta/dzialka-z-potencjalem-inwestycyjnym-ID4lDUJ",true,"4lDUJ"
"2025-06-07","3-pokojowe mieszkanie do własnej aranżacji !","350000","[""market"",""secondary""]","48","ul. Kardynała Stefana Wyszyńskiego, Olsztyn, warmińsko-mazurskie",,,"agency","Szukasz mieszkania pełnego możliwości? Czy jesteś gotów odmienić to miejsce według swoich pomysłów? To 3-pokojowe mieszkanie stoi otworem dla Twoich kreatywnych wizji.Gotów na zmiany?Atrakcyjne mieszkanie położone w znakomicie skomunikowanej dzielnicy Olsztyna, przy ul. Wyszyńskiego 26. Idealny dostęp do sklepów, usług i obwodnicy. Jeśli marzysz o własnym miejscu dla siebie, ta oferta jest dla Ciebie!# piwnica w cenie # doskonała lokalizacja # dwustronna ekspozycja okien# balkon Przedstawiamy wyjątkową ofertę sprzedaży przestronnego lokalu mieszkalnego o powierzchni użytkowej ok 48 m2, usytuowanego na 6 piętrze, przy ul. Wyszyńskiego 26.Ta nieruchomość oferuje niepowtarzalną szansę na stworzenie swojego wymarzonego gniazda. Na powierzchnię 48 m2 składają się:- przestronny salon z wyjściem na balkon o powierzchni ok 15 m2- słoneczny pokój o powierzchni ok 7 m2- sypialnia o powierzchni ok 9 m2- oddzielna kuchnia z widokiem na miasto o powierzchni ok 7 m2- łazienka o powierzchni ok 4 m2- WC o powierzchni ok 2 m2Do oferowanego mieszkania przynależy również piwnica, a w najbliższej okolicy dostępnych jest wiele ogólnodostępnych miejsc parkingowych.Lokalizacja to kolejny atut tej oferty - bliskość szkół, przedszkoli, przychodni, apteki, kościoła, sklepów oraz siłowni sprawia, że życie tutaj jest wygodne i komfortowe.Idealne połączenie spokoju osiedlowego z dogodną dostępnością do wszystkich niezbędnych udogodnień.Stan prawny nieruchomości to spółdzielcze własnościowe prawo do lokalu, bez założonej KW.Mieszkanie w zasobach Spółdzielni Mieszkaniowej ""Pojezierze"". Czynsz 820 zł ( w tym fundusz remontowy, zaliczki na zużycie wody i jej podgrzanie, zaliczki na ogrzewanie, wywóz nieczystości ).Nie przegap tej wyjątkowej okazji!Skontaktuj się z nami już dziś, aby umówić się na prezentację i odkryć potencjał tego miejsca na własne oczy.To może być Twój nowy punkt startowy do komfortowego i spersonalizowanego życia.",3,"spółdzielcze wł. prawo do lokalu","https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-do-wlasnej-aranzacji-ID4vnvP",true,"4vnvP"
"2025-06-07","3 pokojowe mieszkanie z 2 balkonami!","1099000","[""market"",""secondary""]","55.88","ul. Sarmacka, Wilanów, Warszawa, mazowieckie",,,"agency","Mam dziś do zaoferowania Państwu przestronny apartament w cichej części Miasteczka Wilanów!Mieszkanie 3-pokojowe (dwustronne - widok na patio i tereny zielone) w pełni umeblowane o powierzchni 55,88 m2 z dwoma balkonami o powierzchni 5,12 m2 i 7,26 m2! Do nieruchomości przynależy miejsce postojowe w garażu podziemnym (dodatkowo płatne 60 000 złotych). Czynsz administracyjny wynosi ok. 1000 złotych. W skład mieszkania wchodzi:

sypialnia nr 1 (łóżko podwójne)
sypialnia nr 2 z wyjściem na balkon nr 2 (pokój dziecięcy)
salon z aneksem kuchennym o powierzchni z wyjściem na balkon nr 1
łazienka (z wanną) 
balkon nr 1
balkon nr 2

Apartament został wykończony z dbałością o detale - stanowi idealne połączenie klasyki i nowoczesności. Ponadczasowa deska dębowa, która dzięki możliwości cyklinowania może przez lata zachować swój nienaganny wygląd. Przestronna kuchnia otwarta na salon, wykonana na zamówienie przez doświadczonego stolarza, zapewnia funkcjonalność i estetykę. Okna drewniane. Wysokość pomieszczeń na 270 cm. Budynek z 2011 roku. Apartament znajduje się na 2 piętrze w 4-piętrowym budynku z windą. Na piętrze znajdują się 4 lokale mieszkalne. Na parterze znajduje się wózkownia. Osiedle jest zamknięte i strzeżone przez całodobową ochronę. Na osiedlu wydzielono strefę dla dzieci - kameralny plac zabaw. Doskonała lokalizacja: mieszkanie znajduje się przy ulicy Sarmackiej 22A na prestiżowym Miasteczku Wilanów. Świetnie skomunikowane: liczne przystanki autobusowe (4 minuty pieszo) oraz przystanki tramwajowe (5 minut pieszo). W okolicy pełna infrastruktura: restauracje, bary, placówki medyczne, apteki, sklepy spożywcze oraz placówki edukacyjne (polskie i międzynarodowe). W pobliżu usytuowane są cenione szkoły międzynarodowe: 

The British School,
Willy-Brandt School,
International American School,
International European School.

Dostępność: do ustaleniaStan prawny: własność z KWZapraszamy do kontaktu!Pracujemy codziennie od 9:00-21:00Zuzanna Karwecka+48 507 204 851Belvedere Estate | Butikowa Agencja Nieruchomości",3,"pełna własność","https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-2-balkonami-ID4vHQd",true,"4vHQd"
"2025-06-07","3 pokojowe w pełni rozkładowe / balkon","2900",,"46","Grabiszyn, Wrocław, dolnośląskie",,,"agency","Do wynajęcia w pełni rozkładowe 3-pokojowe mieszkanie z oddzielną kuchnią i balkonem.Szczegóły:Powierzchnia: 46 m²Piętro: 3 piętro (z 4)Ulica: Icchaka Lejba Pereca Umowa najmu na minimum rok z możliwością przedłużeniaInternet – światłowódParking – bezpłatny parking w podwórku, oraz przy ulicyDostępność: od terazOPŁATY: Cena najmu: 2900 zł + czynsz około 570 zł + prąd (według zużycia) + gaz (według zużycia) + internet 50 złKaucja: 3000 złWYPOSAŻENIE:Kuchnia 4 m²piekarnik, kuchenka gazowa, lodówka z zamrażarką oraz mikrofalówka.Salon 15 m² z wyjściem na balkonkanapa, pojemna szafa, biurko, komoda oraz TV.Pokój 10 m²Kanapa z funkcją spania, duża szafaPokój 8 m²Łóżko, szafaŁazienka 4m²wc, pralka, wannaLOKALIZACJA:3 km od rynkuSklepy i usługi:• Żabka, Biedronka, Apteka, Restauracje, w pobliżu.• Paczkomat InPost dostępny w okolicy.Komunikacja i dojazdy:Najbliższy przystanek: Pereca linie: 4,5,11,14,126• 15 minut samochodem do Dworca Głównego i Galerii Wroclavia.• Przystanek autobusowy w pobliżu z bezpośrednim połączeniem na Dworzec Główny.Zapraszam do kontaktu oraz na prezentację!Marcin BiadalaWro Nieruchomości

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()
",3,,"https://www.otodom.pl/pl/oferta/3-pokojowe-w-pelni-rozkladowe-balkon-ID4vJYM",false,"4vJYM"
"2025-06-07","Działka w okolicy ulicy Zwoleńskiej","899000",,"1072","ul. Szafranowa, Wawer, Warszawa, mazowieckie",,,,"Oferujemy Państwu na sprzedaż działkę położoną w Warszawie gm. Wawer w okolicy ulicy Zwoleńskiej. Nieruchomość o powierzchni 1072 m2. Kształt działki to prostokąt, dokładne wymiary to 21m x 50m, dłuższym bokiem przylega do ulicy. Dojazd do działki drogą utwardzoną, wjazd od ulicy Cylichowskiej, w ulicy prąd. Wjazd na działkę od północy, przez co salon może być usytuowany od południa. W studium uwarunkowań i kierunków zagospodarowania przestrzennego przewidziana zabudowa mieszkaniowa jednorodzinna. W sąsiedztwie nowa zabudowa mieszkaniowa jednorodzinna, dużo terenów zielonych. Został złożony wniosek o wydanie decyzji o warunkach zabudowy polegającej na budowie budynku mieszkalnego jednorodzinnego w zabudowie bliźniaczej. Zapraszam do obejrzenia nieruchomości. Kontakt:Specjalista ds. sprzedażyMarcin ZakrzewskiTel: 513-401-901Agencja Nieruchomości Citihome w Otwocku dokłada starań, aby każda z opublikowanych ofert była rzetelnie sprawdzona oraz aktualna. Należy jednak mieć na uwadze, że zawarte w ogłoszeniu informacje pochodzą przede wszystkim od właściciela nieruchomości.Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",,,"https://www.otodom.pl/pl/oferta/dzialka-w-okolicy-ulicy-zwolenskiej-ID4vmlI",true,"4vmlI"
"2025-06-07","Działka na kameralnym osiedlu","520000",,"2000","Ojrzanów, grodziski, mazowieckie",,,,"Proponuję do sprzedaży działkę na kameralnym osiedlu w pobliżu pałacu w Ojrzanowie.Działka o regularnym kształcie prostokąta co pozwala na posadowienie domu o każdej architekturze.Wielkość działki umożliwia  zaaranżowanie ogrodu ,który stworzy intymność.Bardzo dobre  sąsiedztwo nowych domów.Blisko szkoła, przedszkole, autobus ,kompleksy leśne i mnóstwo natury. Żabia Wola 4 km  Grodzisk Mazowiecki 7 kmPrezentacja nieruchomości po podpisaniu umowy pośrednictwa .Ojrzanów – wieś sołecka w Polsce położona w województwie mazowieckim, w powiecie grodziskim, w gminie Żabia Wola. Leży nad rzeką Utratą. Wieś szlachecka Oirzonowo położona była w drugiej połowie XVI wieku w powiecie tarczyńskim ziemi warszawskiej województwa mazowieckiego.Zespół pałacowo-parkowyKościół pw. Zwiastowania NMP - Parafia została erygowana w 1473 roku staraniem Mikołaja i Jana Ojrzanowskich przez biskupa poznańskiego Andrzeja Opalińskiego z Bnina. Murowany kościół powstał przed 1561 roku. W 1646 roku został odrestaurowany i wyposażony w barokową ambonę i ławki z fundacji Stanisława Zaremby biskupa kijowskiego i opata sulejowskiego, co upamiętnia marmurowa tablica z inskrypcją i herbem darczyńcy. Kościół był remontowany m.in. w 1777, 1871 roku i latach 1880-90. W 1915 roku górna część wieży z hełmem została przekształcona[9]. We wnętrzu płyta z nagrobka rycerza Stanisława Barziego (1529–1571) herbu Korczak, ok. 1575, autorstwo warsztatu Santi Gucci z Pińczowa[10].Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",,,"https://www.otodom.pl/pl/oferta/dzialka-na-kameralnym-osiedlu-ID4wD5J",true,"4wD5J"
"2024-01-17","Mieszkanie 4 pok, 88m2 os. Legionów, Ściegiennego","800000","[""market"",""secondary""]","88.24","Leśniówka, Kielce, świętokrzyskie",,,"agency","Na sprzedaż mieszkanie o powierzchni 88,24 m2, zlokalizowane na pierwszym piętrze w nowo wybudowanej inwestycji przy ul. Ściegiennego. Mieszkanie jest III częścią etapu inwestycji, oddanej w 2022 roku, prestiżowego Osiedla Legionów składającego się łącznie z 6 apartamentowców.Rozkład pomieszczeń:salon połączony z aneksem kuchennym - 32 m2,pokój - 9,64 m2,pokój - 12,17 m2,pokój - 9,37 m2łazienka -  3,97 m2,WC - 1,48 m2komunikacja 16,17 m2.Do mieszkania przynależy także balkon o pow. 32,48 m2. Ogrzewanie i woda z własnej kotłowni gazowej.  Mieszkanie w stanie deweloperskim. Prezentowana wizualizacja jest propozycją aranżacji wnętrza i nie stanowi projektu.Do mieszkania przynależy miejsce postojowe w podziemnej hali garażowej za dodatkową opłatą 50 000 PLN oraz komórka lokatorska  o pow. 4,38 m2.Teren osiedla jest ogrodzony, strzeżony, o wizualnie ciekawej i spójnej architektonicznie przestrzeni.Największym atutem Osiedla Legionów jest lokalizacja w centrum, gwarantująca łatwy dostęp do całej infrastruktury społecznej i kulturalnej miasta oraz komunikacjiDane kontaktowe do agenta: Dorota Pękalska - Perz Tel: 608-827-080 E-mail:  -Biuro Nieruchomości PROPERCO współpracuje z doświadczonymi specjalistami finansowymi, oferującymi sprawdzenie zdolności kredytowej oraz przedstawienie oferty finansowania nieruchomości / Informacje dotyczące opisu nieruchomości podane są przez właściciela, mają charakter wyłącznie informacyjny i mogą podlegać aktualizacji. Oferta dotycząca nieruchomości nie stanowi oferty określonej w art. 66 i następnych KC.Zapraszamy do siedziby naszego biura w Kielcach przy ul. Koziej 3a/1.Dane adresowe:PROPERCO sp. z o.o. sp.kul. Kozia 3a/125-514 Kielcetel. kom: +48 692-024-827/",4,"pełna własność","https://www.otodom.pl/pl/oferta/mieszkanie-4-pok-88m2-os-legionow-sciegiennego-ID4h7t3",true,"4h7t3"
"2025-01-03","Lokal usługowo handlowy z zapleczem magazynowym","5197",,"231","ul. Towarowa, Leszno, wielkopolskie",,,,"Ofertujemy atrakcyjny, doświetlony lokal do wynajęcia o powierzchni 231 m2, z przeznaczeniem na działalność produkcyjno – usługowo. 
Zabezpieczenia: teren monitorowany, rolety zewnętrzne od strony chodnika, zamknięty parking.
Lokalizacja: ul. Towarowa 1, za budynkiem dworca autobusowego.
Możliwa własna aranżacja wnętrza przez Wynajmującego.
Preferowany najem długoterminowy.
Podana cena jest ceną netto.

W ofercie posiadamy również inne lokale użytkowe oraz biura.",,,"https://www.otodom.pl/pl/oferta/lokal-uslugowo-handlowy-z-zapleczem-magazynowym-ID4tMeJ",false,"4tMeJ"
"2025-01-03","Inwestuj i Zarabiaj | Gotowe w tym roku | Zadzwoń!","354992","[""market"",""primary""]","27.64","Gdańsk, pomorskie","true",,"agency","Przybij do portu i żyj z nurtem śródmieścia

Inwestycja jest zlokalizowana w pobliżu Mostu Siennickiego łączącego miasto z Wyspą Portową, dzięki czemu nad Zatokę Gdańską można dotrzeć w zaledwie 10 minut samochodem.
Nieopodal inwestycji znajduje się trasa DW501 łącząca Gdańsk z Krynicą Morską, a także DK89 łącząca terminal promowy Westerplatte z południową obwodnicą miasta. Lokalizacja inwestycji pozwala zarówno sprawnie się przemieszczać po Trójmieście, jak i Pomorzu.

Nie czekaj,

Dojazd do ścisłego centrum zajmuje jedynie 5 min.
W odległości 450 metrów na zachód od inwestycji (6 min pieszo) znajdują się przystanki komunikacji miejskiej „Głęboka” (linie tramwajowe: 8, 9; autobusowe: 106, 111, 138 i nocna). Taką samą drogę dzieli lokatorów inwestycji od przystanku autobusowego „Mostek” obsługującego linie 112, 166, 178, 186 i nocne.
W zasięgu 12 min jazdy autem znajdują się aż trzy stacje kolejowe: Gdańsk Śródmieście (3 km), Gdańsk Główny (10 min), Gdańsk Stocznia (4,9 km).
Terminal promowy kursujący każdego dnia do Skandynawii znajduje się w odległości 10 min jazdy autem.

Cena w ogłoszeniu jest ceną netto. Lokale na 23% VAT
Brak Prowizji, mieszkanie prosto od Dewelopera. A co za tym też idzie? Nie ma podatku PCC, więc na samym starcie oszczędzasz 5% swoich środków.Za mało informacji? Zadzwoń i dopytaj się. Chętnie odpowiem na każde pytanie.

Paweł Krowicki☎

OFERUJE WSZELKĄ POMOC PRZY ZAKUPIE NIERUCHOMOŚCIPomoc począwszy od wyboru najlepszego Mieszkania na rynku, przez obsługę finansową w banku po aranżację wnętrza wedle Twojego gustu i możliwości finansowych.",1,"pełna własność","https://www.otodom.pl/pl/oferta/inwestuj-i-zarabiaj-gotowe-w-tym-roku-zadzwon-ID4tMyf",true,"4tMyf"
"2025-01-03","Posesja z klimatem | Beskid Sądecki","1600000","[""market"",""secondary""]","245.5","Nowy Sącz, małopolskie",,,"agency","Szukasz domu, który będzie oazą spokoju z dostępem do wszelkich miejskich udogodnień i atrakcji? Zapraszamy do zapoznania się z ofertą!Ten wyjątkowy dom zlokalizowany jest przy ulicy Gabrieli Zapolskiej, w pobliżu Alei Wolności w Nowym Sączu. Jest to idealna propozycja dla osób, które szukają zacisznego miejsca do życia, ale jednocześnie nie chcą rezygnować z mieszkania w mieście. Lokalizacja w jednym z najlepszych pod względem komunikacyjnym miejsc w Nowym Sączu zapewnia szybki dostęp do szkół, przedszkoli, przystanków, dworca autobusowego oraz licznych sklepów z szerokim asortymentem do wyboru (m.in. Europa Plaza II). W odległości 10 minut spacerem znajdują się restauracje, ścieżki spacerowe i rowerowe, kawiarnie oraz Planty. Zaledwie 25 minut pieszo dzieli nas od Rynku oraz Parku Strzeleckiego.Dom ma powierzchnię użytkową ok. 245 m2 i położony jest na dużej, ogrodzonej 11-arowej działce, co daje poczucie prywatności i ciszy. Już od wejścia zwraca uwagę doskonale urządzony ogród z wieloletnimi roślinami i wysokimi drzewami zasadzonymi od strony ulicy. Obok domu znajduje się 2-stanowiskowy, wolnostojący garaż z szerokim podjazdem a dalej, w głębi działki znajdziemy taras i zgrabną altanę grillową.Do domu wchodzimy wejściem głównym lub bocznym - przez biuro, które z powodzeniem może również służyć jako osobne mieszkanie. Po wejściu mijamy przedsionek, toaletę oraz hol i znajdujemy się w przestronnym salonie, który stanowi serce domu. Jest to największa część budynku. Zatrzymujemy się tu na dłużej aby podziwiać klasyczną aranżację, stylowy marmurowy kominek oraz drewniane elementy wystroju: podłogę i belki sufitowe. Przez okna zaglądają skąpane w słońcu zielone krzewy i drzewa. Spokój i harmonia to dwa słowa, które najlepiej opisują to miejsce. Dalej możemy przejść do obszernej kuchni z jadalnią lub wyjść na taras i odpocząć w cieniu zieleni.  Południowo-zachodni kierunek posadowienia budynku, zapewnia doświetlenie wnętrza o każdej porze roku. Poddasze to prywatna część nieruchomości, w której skład wchodzą dwie sypialnie, garderoba oraz główna łazienka wyposażona w toaletę, prysznic, wannę oraz dwie umywalki. Na uwagę zasługuje tutaj ciekawy projekt pokoju z antresolą, urządzony z wykorzystaniem naturalnych ozdób w postaci poroży i drewna na suficie oraz ścianach. Obydwa pokoje na poddaszu posiadają duże balkony z drewnianymi balustradami.Całość urządzona jest w stylu rustykalnym, charakteryzującym się dużą ilością litego drewna i kamienia, które wyłania się z każdego zakamarka domu. Drewnem pokryte są podłogi, balustrady, ściany a także sufity. Barwy wykorzystane w pomieszczeniach to ciepłe odcienie beżu, żółcieni, zieleni oraz brązów. Kolory ziemi i naturalne dekoracje sprawiają, że nieruchomość emanuje klimatem swobody, spokoju i domowego ogniska.Dom został wzniesiony w roku 1989 a w 2002 został zmodernizowany. Dobudowano taras, część biurową oraz garaż dwustanowiskowy. Część biurowa może również pełnić funkcję mieszkalną. Dom będzie wówczas podzielony na dwa osobne mieszkania: mniejsze o powierzchni ok. 60 m2 oraz większe o powierzchni ok. 185 m2.PARTER:- Przedsionek (2,5 m2)- Hol z klatką schodową (15,8 m2)- Przestronny salon z kominkiem (48,1 m2)- Taras (19,4 m2)- Kuchnia z jadalnią (18,8 m2)- Spiżarka (3,5 m2)- Wc (1,9 m2)- Biuro/gabinet z osobnym wejściem i łazienką (28,1 m2)- Garaż wolnostojący (31,6 m2, 2-stanowiskowy)PODDASZE- Korytarz z klatką schodową (20,5 m2)- Łazienka główna (10,6 m2)- Pokój 1 z antresolą (37,9 m2)- Pokój 2 (15,2 m2)- Garderoba (9,8 m2)- Biuro/gabinet (32,8 m2)SZCZEGÓŁY TECHNICZNE:- Wodociąg miejski - Kanalizacja miejska- Instalacja gazowa- Instalacja elektryczna- Centralne ogrzewanie piecem dwufunkcyjnym gazowym- Pokrycie dachu z blachy dachówkowej- Ściany z pustaków MAX 20cm + styropian 10 cm- Stolarka okienna drewniana, zestawy szklane jednokomorowe z wypełnieniem argonowym i szybą niskoemisyjną- Parapety drewniane- Drzwi drewniane- Instalacja zraszająca- Dostępny internet światłowodowy

Zapraszam do kontaktu w celu uzyskania dodatkowych informacji i umówienia się na prezentację.
Beata Prusak +48 781 560 660


Przedstawiona oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu Art.66 par.1 Kodeksu Cywilnego oraz innych właściwych przepisów prawnych. Kopiowanie, rozpowszechnianie treści ogłoszenia oraz zdjęć (w części i/lub w całości) bez pisemnej zgody zabronione.

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()
",5,,"https://www.otodom.pl/pl/oferta/posesja-z-klimatem-beskid-sadecki-ID4tQ2n",true,"4tQ2n"
